,Unnamed: 0,bnf_code,brand_name,presentation,term,quantity,dose,group,with_calcium_channel_blocker,with_diuretic
184,184.0,0204000H0BKADAJ,Congescor,Congescor_Tab 2.5mg (Teva),Bisoprolol Fumarate,,2.5 mg,beta blockers,False,False
185,185.0,0204000I0AAAAAA,Labetalol HCl,Labetalol HCl_Inj 5mg/ml 20ml Amp,Labetalol Hydrochloride,,5 mg/mL,beta blockers,False,False
186,186.0,0204000I0AAABAB,Labetalol HCl,Labetalol HCl_Tab 50mg,Labetalol Hydrochloride,,50 mg,beta blockers,False,False
187,187.0,0204000I0AAACAC,Labetalol HCl,Labetalol HCl_Tab 100mg,Labetalol Hydrochloride,,100 mg,beta blockers,False,False
188,188.0,0204000I0AAADAD,Labetalol HCl,Labetalol HCl_Tab 200mg,Labetalol Hydrochloride,,200 mg,beta blockers,False,False
189,189.0,0204000I0AAAEAE,Labetalol HCl,Labetalol HCl_Tab 400mg,Labetalol Hydrochloride,,400 mg,beta blockers,False,False
190,190.0,0204000I0AAAFAF,Labetalol HCl,Labetalol HCl_Susp 20mg/5ml,Labetalol Hydrochloride,,20 mg/5 ml,beta blockers,False,False
191,191.0,0204000I0AAAGAG,Labetalol HCl,Labetalol HCl_Susp 25mg/5ml,Labetalol Hydrochloride,,25 mg/5 ml,beta blockers,False,False
192,192.0,0204000I0AAAHAH,Labetalol HCl,Labetalol HCl_Susp 35mg/5ml,Labetalol Hydrochloride,,35 mg/5 ml,beta blockers,False,False
193,193.0,0204000I0AAAIAI,Labetalol HCl,Labetalol HCl_Liq Spec 50mg/5ml,Labetalol Hydrochloride,,50 mg/5 ml,beta blockers,False,False
194,194.0,0204000I0AAAJAJ,Labetalol HCl,Labetalol HCl_Liq Spec 200mg/5ml,Labetalol Hydrochloride,,200 mg/5 ml,beta blockers,False,False
195,195.0,0204000I0AAAKAK,Labetalol HCl,Labetalol HCl_Liq Spec 25mg/5ml,Labetalol Hydrochloride,,25 mg/5 ml,beta blockers,False,False
196,196.0,0204000I0AAALAL,Labetalol HCl,Labetalol HCl_Liq Spec 100mg/5ml,Labetalol Hydrochloride,,100 mg/5 ml,beta blockers,False,False
197,197.0,0204000I0AAAMAM,Labetalol HCl,Labetalol HCl_Liq Spec 10mg/5ml,Labetalol Hydrochloride,,10 mg/5 ml,beta blockers,False,False
198,198.0,0204000I0AAANAN,Labetalol HCl,Labetalol HCl_Liq Spec 1.5mg/5ml,Labetalol Hydrochloride,,5 mg/5 ml,beta blockers,False,False
199,199.0,0204000I0AAAPAP,Labetalol HCl,Labetalol HCl_Inj 50mg/10ml Pfs,Labetalol Hydrochloride,,50 mg/10 ml,beta blockers,False,False
200,200.0,0204000I0AAAQAQ,Labetalol HCl,Labetalol HCl_Liq Spec 75mg/5ml,Labetalol Hydrochloride,,75 mg/5 ml,beta blockers,False,False
201,201.0,0204000I0AAARAR,Labetalol HCl,Labetalol HCl_Liq Spec 5mg/5ml,Labetalol Hydrochloride,,5 mg/5 ml,beta blockers,False,False
202,202.0,0204000I0BBAAAC,Labrocol,Labrocol_Tab 100mg,Labetalol Hydrochloride,,100 mg,beta blockers,False,False
203,203.0,0204000I0BBABAD,Labrocol,Labrocol_Tab 200mg,Labetalol Hydrochloride,,200 mg,beta blockers,False,False
204,204.0,0204000I0BBACAE,Labrocol,Labrocol_Tab 400mg,Labetalol Hydrochloride,,400 mg,beta blockers,False,False
205,205.0,0204000I0BCAAAB,Trandate,Trandate_Tab 50mg,Labetalol Hydrochloride,,50 mg,beta blockers,False,False
206,206.0,0204000I0BCABAC,Trandate,Trandate_Tab 100mg,Labetalol Hydrochloride,,100 mg,beta blockers,False,False
207,207.0,0204000I0BCACAD,Trandate,Trandate_Tab 200mg,Labetalol Hydrochloride,,200 mg,beta blockers,False,False
208,208.0,0204000I0BCADAE,Trandate,Trandate_Tab 400mg,Labetalol Hydrochloride,,400 mg,beta blockers,False,False
209,209.0,0204000I0BCAEAA,Trandate,Trandate_Inj 5mg/ml 20ml Amp,Labetalol Hydrochloride,,5 mg/mL,beta blockers,False,False
210,210.0,0204000J0AAAAAA,Metoprolol Fumar,Metoprolol Fumar_Tab 190mg M/R,Metoprolol Fumarate,,190 mg,beta blockers,False,False
211,211.0,0204000J0AAABAB,Metoprolol Fumar,Metoprolol Fumar_Tab 95mg M/R,Metoprolol Fumarate,,95 mg,beta blockers,False,False
212,212.0,0204000J0BBAAAA,Metoros,Metoros_Tab 190mg,Metoprolol Fumarate,,190 mg,beta blockers,False,False
213,213.0,0204000J0BBABAB,Metoros,Metoros LS_Tab 95mg,Metoprolol Fumarate,,95 mg,beta blockers,False,False
214,214.0,0204000K0AAAAAA,Metoprolol Tart,Metoprolol Tart_Inj 1mg/ml 5ml Amp,Metoprolol Tartrate,,1 mg/mL,beta blockers,False,False
215,215.0,0204000K0AAABAB,Metoprolol Tart,Metoprolol Tart_Tab 50mg,Metoprolol Tartrate,,50 mg,beta blockers,False,False
216,216.0,0204000K0AAACAC,Metoprolol Tart,Metoprolol Tart_Tab 100mg,Metoprolol Tartrate,,100 mg,beta blockers,False,False
217,217.0,0204000K0AAADAD,Metoprolol Tart,Metoprolol Tart_Tab 200mg M/R,Metoprolol Tartrate,,200 mg,beta blockers,False,False
218,218.0,0204000K0AAAFAF,Metoprolol Tart,Metoprolol Tart_Cap 12.5mg,Metoprolol Tartrate,,12.5 mg,beta blockers,False,False
219,219.0,0204000K0AAAGAG,Metoprolol Tart,Metoprolol Tart In Dextrose_Cap 12.5mg,Metoprolol Tartrate,,12.5 mg,beta blockers,False,False
220,220.0,0204000K0AAAHAH,Metoprolol Tart,Metoprolol Tart_Tab 25mg,Metoprolol Tartrate,,25 mg,beta blockers,False,False
221,221.0,0204000K0AAAIAI,Metoprolol Tart,Metoprolol Tart_Cap 25mg,Metoprolol Tartrate,,25 mg,beta blockers,False,False
222,222.0,0204000K0AAAJAJ,Metoprolol Tart,Metoprolol Tart_Susp 10mg/5ml,Metoprolol Tartrate,,10 mg/5 ml,beta blockers,False,False
223,223.0,0204000K0AAAKAK,Metoprolol Tart,Metoprolol Tart_Susp 50mg/5ml,Metoprolol Tartrate,,50 mg/5 ml,beta blockers,False,False
224,224.0,0204000K0AAALAL,Metoprolol Tart,Metoprolol Tart_Oral Liq @spec,Metoprolol Tartrate,,,beta blockers,False,False
225,225.0,0204000K0AAAMAM,Metoprolol Tart,Metoprolol Tart_Liq Spec 10mg/5ml,Metoprolol Tartrate,,10 mg/5 ml,beta blockers,False,False
226,226.0,0204000K0AAANAN,Metoprolol Tart,Metoprolol Tart_Liq Spec 5mg/5ml,Metoprolol Tartrate,,5 mg/5 ml,beta blockers,False,False
227,227.0,0204000K0AAAPAP,Metoprolol Tart,Metoprolol Tart_Liq Spec 2.5mg/5ml,Metoprolol Tartrate,,5 mg/5 ml,beta blockers,False,False
228,228.0,0204000K0AAAQAQ,Metoprolol Tart,Metoprolol Tart_Liq Spec 100mg/5ml,Metoprolol Tartrate,,100 mg/5 ml,beta blockers,False,False
229,229.0,0204000K0AAARAR,Metoprolol Tart,Metoprolol Tart_Liq Spec 40mg/5ml,Metoprolol Tartrate,,40 mg/5 ml,beta blockers,False,False
230,230.0,0204000K0AAASAS,Metoprolol Tart,Metoprolol Tart_Liq Spec 25mg/5ml,Metoprolol Tartrate,,25 mg/5 ml,beta blockers,False,False
231,231.0,0204000K0AAATAT,Metoprolol Tart,Metoprolol Tart_Oral Susp 50mg/5ml,Metoprolol Tartrate,,50 mg/5 ml,beta blockers,False,False
232,232.0,0204000K0AAAUAU,Metoprolol Tart,Metoprolol Tart_Liq Spec 12.5mg/5ml,Metoprolol Tartrate,,5 mg/5 ml,beta blockers,False,False
233,233.0,0204000K0AAAVAV,Metoprolol Tart,Metoprolol Tart_Cap 5mg,Metoprolol Tartrate,,5 mg,beta blockers,False,False
234,234.0,0204000K0AAAWAW,Metoprolol Tart,Metoprolol Tart_Liq Spec 125mg/5ml,Metoprolol Tartrate,,125 mg/5 ml,beta blockers,False,False
235,235.0,0204000K0AAAXAX,Metoprolol Tart,Metoprolol Tart_Tab 50mg M/R,Metoprolol Tartrate,,50 mg,beta blockers,False,False
236,236.0,0204000K0AAAYAY,Metoprolol Tart,Metoprolol Tart_Liq Spec 15mg/5ml,Metoprolol Tartrate,,15 mg/5 ml,beta blockers,False,False
237,237.0,0204000K0AAAZAZ,Metoprolol Tart,Metoprolol Tart_Liq Spec 20mg/5ml,Metoprolol Tartrate,,20 mg/5 ml,beta blockers,False,False
238,238.0,0204000K0AABABA,Metoprolol Tart,Metoprolol Tart_Liq Spec 3.33mg/5ml,Metoprolol Tartrate,,33 mg/5 ml,beta blockers,False,False
239,239.0,0204000K0AABBBB,Metoprolol Tart,Metoprolol Tart_Liq Spec 6.25mg/5ml,Metoprolol Tartrate,,25 mg/5 ml,beta blockers,False,False
240,240.0,0204000K0AABCBC,Metoprolol Tart,Metoprolol Tart_Liq Spec 62.5mg/5ml,Metoprolol Tartrate,,5 mg/5 ml,beta blockers,False,False
241,241.0,0204000K0AABDBD,Metoprolol Tart,Metoprolol Tart_Cap 6.25mg,Metoprolol Tartrate,,6.25 mg,beta blockers,False,False
242,242.0,0204000K0AABEBE,Metoprolol Tart,Metoprolol Tart_Tab 10mg,Metoprolol Tartrate,,10 mg,beta blockers,False,False
243,243.0,0204000K0AABFBF,Metoprolol Tart,Metoprolol Tart_Liq Spec 16mg/5ml,Metoprolol Tartrate,,16 mg/5 ml,beta blockers,False,False
244,244.0,0204000K0AABGBG,Metoprolol Tart,Metoprolol Tart_Liq Spec 8mg/5ml,Metoprolol Tartrate,,8 mg/5 ml,beta blockers,False,False
245,245.0,0204000K0AABHBH,Metoprolol Tart,Metoprolol Tart_Liq Spec 30mg/5ml,Metoprolol Tartrate,,30 mg/5 ml,beta blockers,False,False
246,246.0,0204000K0AABIBI,Metoprolol Tart,Metoprolol Tart_Liq Spec 31.25mg/5ml,Metoprolol Tartrate,,25 mg/5 ml,beta blockers,False,False
247,247.0,0204000K0AABJBJ,Metoprolol Tart,Metoprolol Tart_Liq Spec 17mg/5ml,Metoprolol Tartrate,,17 mg/5 ml,beta blockers,False,False
248,248.0,0204000K0AABKBK,Metoprolol Tart,Metoprolol Tart_Oral Soln 12.5mg/5ml,Metoprolol Tartrate,,5 mg/5 ml,beta blockers,False,False
249,249.0,0204000K0AABLBL,Metoprolol Tart,Metoprolol Tart_Oral Susp 12.5mg/5ml,Metoprolol Tartrate,,5 mg/5 ml,beta blockers,False,False
250,250.0,0204000K0AABMBM,Metoprolol Tart,Metoprolol Tart_Oral Soln 50mg/5ml,Metoprolol Tartrate,,50 mg/5 ml,beta blockers,False,False
251,251.0,0204000K0AABNBN,Metoprolol Tart,Metoprolol Tart_Oral Susp 50mg/5ml (Old),Metoprolol Tartrate,,50 mg/5 ml,beta blockers,False,False
252,252.0,0204000K0BBAAAB,Betaloc,Betaloc_Tab 50mg,Metoprolol Tartrate,,50 mg,beta blockers,False,False
253,253.0,0204000K0BBABAC,Betaloc,Betaloc_Tab 100mg,Metoprolol Tartrate,,100 mg,beta blockers,False,False
254,254.0,0204000K0BBACAA,Betaloc,Betaloc_Inj 1mg/ml 5ml Amp,Metoprolol Tartrate,,1 mg/mL,beta blockers,False,False
255,255.0,0204000K0BBADAD,Betaloc,Betaloc S.A._Tab 200mg,Metoprolol Tartrate,,200 mg,beta blockers,False,False
256,256.0,0204000K0BDAAAB,Lopresor,Lopresor_Tab 50mg,Metoprolol Tartrate,,50 mg,beta blockers,False,False
257,257.0,0204000K0BDABAC,Lopresor,Lopresor_Tab 100mg,Metoprolol Tartrate,,100 mg,beta blockers,False,False
258,258.0,0204000K0BDACAD,Lopresor,Lopresor Sr_Tab 200mg,Metoprolol Tartrate,,200 mg,beta blockers,False,False
259,259.0,0204000K0BEAAAB,Mepranix,Mepranix 50_Tab 50mg,Metoprolol Tartrate,,50 mg,beta blockers,False,False
260,260.0,0204000K0BEABAC,Mepranix,Mepranix 100_Tab 100mg,Metoprolol Tartrate,,100 mg,beta blockers,False,False
261,261.0,0204000K0BGAAAB,Arbralene,Arbralene_Tab 50mg,Metoprolol Tartrate,,50 mg,beta blockers,False,False
262,262.0,0204000K0BGABAC,Arbralene,Arbralene_Tab 100mg,Metoprolol Tartrate,,100 mg,beta blockers,False,False
263,263.0,0204000K0BHAAAX,Toprol,Toprol XL_Tab 50mg,Metoprolol Tartrate,,50 mg,beta blockers,False,False
264,264.0,0204000K0BIAABE,Beloc Cor,Beloc Cor_Tab 10mg,Metoprolol Tartrate,,10 mg,beta blockers,False,False
265,265.0,0204000K0BJAAAC,Tensomex,Tensomex_Tab 100mg,Metoprolol Tartrate,,100 mg,beta blockers,False,False
266,266.0,0204000L0AAAAAA,Carteolol HCl (Systemic),Carteolol HCl_Tab 10mg,Carteolol Hydrochloride,,10 mg,beta blockers,False,False
267,267.0,0204000L0BBAAAA,Cartrol,Cartrol_Tab 10mg,Carteolol Hydrochloride,,10 mg,beta blockers,False,False
268,268.0,0204000M0AAAAAA,Nadolol,Nadolol_Tab 40mg,Nadolol,,40 mg,beta blockers,False,False
269,269.0,0204000M0AAABAB,Nadolol,Nadolol_Tab 80mg,Nadolol,,80 mg,beta blockers,False,False
270,270.0,0204000M0AAACAC,Nadolol,Nadolol_Oral Soln 40mg/5ml,Nadolol,,40 mg/5 ml,beta blockers,False,False
271,271.0,0204000M0AAADAD,Nadolol,Nadolol_Liq Spec 10mg/5ml,Nadolol,,10 mg/5 ml,beta blockers,False,False
272,272.0,0204000M0AAAEAE,Nadolol,Nadolol_Liq Spec 80mg/5ml,Nadolol,,80 mg/5 ml,beta blockers,False,False
273,273.0,0204000M0AAAFAF,Nadolol,Nadolol_Oral Soln 30mg/5ml,Nadolol,,30 mg/5 ml,beta blockers,False,False
274,274.0,0204000M0AAAGAG,Nadolol,Nadolol_Oral Soln 20mg/5ml,Nadolol,,20 mg/5 ml,beta blockers,False,False
275,275.0,0204000M0AAAHAH,Nadolol,Nadolol_Oral Susp 20mg/5ml,Nadolol,,20 mg/5 ml,beta blockers,False,False
276,276.0,0204000M0AAAIAI,Nadolol,Nadolol_Oral Susp 30mg/5ml,Nadolol,,30 mg/5 ml,beta blockers,False,False
277,277.0,0204000M0AAAJAJ,Nadolol,Nadolol_Oral Susp 40mg/5ml,Nadolol,,40 mg/5 ml,beta blockers,False,False
278,278.0,0204000M0AAAKAK,Nadolol,Nadolol_Oral Soln 25mg/5ml,Nadolol,,25 mg/5 ml,beta blockers,False,False
279,279.0,0204000M0AAALAL,Nadolol,Nadolol_Oral Susp 100mg/5ml,Nadolol,,100 mg/5 ml,beta blockers,False,False
280,280.0,0204000M0BBAAAA,Corgard,Corgard_Tab 40mg,Nadolol,,40 mg,beta blockers,False,False
281,281.0,0204000M0BBABAB,Corgard,Corgard_Tab 80mg,Nadolol,,80 mg,beta blockers,False,False
282,282.0,0204000M0BCAAAA,Solgol,Solgol_Tab 40mg,Nadolol,,40 mg,beta blockers,False,False
283,283.0,0204000N0AAAAAA,Oxprenolol HCl,Oxprenolol HCl_Inj 2mg Amp,Oxprenolol Hydrochloride,,2 mg,beta blockers,False,False
284,284.0,0204000N0AAABAB,Oxprenolol HCl,Oxprenolol HCl_Tab 20mg,Oxprenolol Hydrochloride,,20 mg,beta blockers,False,False
285,285.0,0204000N0AAACAC,Oxprenolol HCl,Oxprenolol HCl_Tab 40mg,Oxprenolol Hydrochloride,,40 mg,beta blockers,False,False
286,286.0,0204000N0AAADAD,Oxprenolol HCl,Oxprenolol HCl_Tab 80mg,Oxprenolol Hydrochloride,,80 mg,beta blockers,False,False
287,287.0,0204000N0AAAEAE,Oxprenolol HCl,Oxprenolol HCl_Tab 160mg,Oxprenolol Hydrochloride,,160 mg,beta blockers,False,False
288,288.0,0204000N0AAAFAF,Oxprenolol HCl,Oxprenolol HCl_Tab 160mg M/R,Oxprenolol Hydrochloride,,160 mg,beta blockers,False,False
289,289.0,0204000N0AAAGAG,Oxprenolol HCl,Oxprenolol HCl_Tab 10mg,Oxprenolol Hydrochloride,,10 mg,beta blockers,False,False
290,290.0,0204000N0AAAHAH,Oxprenolol HCl,Oxprenolol HCl_Susp 160mg/5ml,Oxprenolol Hydrochloride,,160 mg/5 ml,beta blockers,False,False
291,291.0,0204000N0AAAIAI,Oxprenolol HCl,Oxprenolol HCl_Tab 160mg M/R (P.I.),Oxprenolol Hydrochloride,,160 mg,beta blockers,False,False
292,292.0,0204000N0AAAJAJ,Oxprenolol HCl,Oxprenolol HCl_Oral Liq @spec,Oxprenolol Hydrochloride,,,beta blockers,False,False
293,293.0,0204000N0AAAKAK,Oxprenolol HCl,Oxprenolol HCl_Tab 160mg M/R         @gn,Oxprenolol Hydrochloride,,160 mg,beta blockers,False,False
294,294.0,0204000N0AAALAL,Oxprenolol HCl,Oxprenolol HCl_Liq Spec 80mg/5ml,Oxprenolol Hydrochloride,,80 mg/5 ml,beta blockers,False,False
295,295.0,0204000N0BBAAAB,Apsolox,Apsolox_Tab 20mg,Oxprenolol Hydrochloride,,20 mg,beta blockers,False,False
296,296.0,0204000N0BBABAC,Apsolox,Apsolox_Tab 40mg,Oxprenolol Hydrochloride,,40 mg,beta blockers,False,False
297,297.0,0204000N0BBACAD,Apsolox,Apsolox_Tab 80mg,Oxprenolol Hydrochloride,,80 mg,beta blockers,False,False
298,298.0,0204000N0BBADAE,Apsolox,Apsolox_Tab 160mg,Oxprenolol Hydrochloride,,160 mg,beta blockers,False,False
299,299.0,0204000N0BCAAAB,Laracor,Laracor_Tab 20mg,Oxprenolol Hydrochloride,,20 mg,beta blockers,False,False
300,300.0,0204000N0BCABAC,Laracor,Laracor_Tab 40mg,Oxprenolol Hydrochloride,,40 mg,beta blockers,False,False
301,301.0,0204000N0BCACAD,Laracor,Laracor_Tab 80mg,Oxprenolol Hydrochloride,,80 mg,beta blockers,False,False
302,302.0,0204000N0BCADAE,Laracor,Laracor_Tab 160mg,Oxprenolol Hydrochloride,,160 mg,beta blockers,False,False
303,303.0,0204000N0BDAAAF,Slow-Pren,Slow-Pren_Tab 160mg,Oxprenolol Hydrochloride,,160 mg,beta blockers,False,False
304,304.0,0204000N0BEAAAF,Slow-Trasicor,Slow-Trasicor_Tab 160mg,Oxprenolol Hydrochloride,,160 mg,beta blockers,False,False
305,305.0,0204000N0BFAAAB,Trasicor,Trasicor_Tab 20mg,Oxprenolol Hydrochloride,,20 mg,beta blockers,False,False
306,306.0,0204000N0BFABAC,Trasicor,Trasicor_Tab 40mg,Oxprenolol Hydrochloride,,40 mg,beta blockers,False,False
307,307.0,0204000N0BFACAD,Trasicor,Trasicor_Tab 80mg,Oxprenolol Hydrochloride,,80 mg,beta blockers,False,False
308,308.0,0204000N0BFADAE,Trasicor,Trasicor_Tab 160mg,Oxprenolol Hydrochloride,,160 mg,beta blockers,False,False
309,309.0,0204000N0BFAEAA,Trasicor,Trasicor_Inj 2mg Amp,Oxprenolol Hydrochloride,,2 mg,beta blockers,False,False
310,310.0,0204000N0BGAAAB,Paritane,Paritane_Tab 20mg,Oxprenolol Hydrochloride,,20 mg,beta blockers,False,False
311,311.0,0204000N0BGABAC,Paritane,Paritane_Tab 40mg,Oxprenolol Hydrochloride,,40 mg,beta blockers,False,False
312,312.0,0204000N0BGACAD,Paritane,Paritane_Tab 80mg,Oxprenolol Hydrochloride,,80 mg,beta blockers,False,False
313,313.0,0204000N0BGADAE,Paritane,Paritane_Tab 160mg,Oxprenolol Hydrochloride,,160 mg,beta blockers,False,False
314,314.0,0204000N0BHAAAF,Oxyprenix Sr-160,Oxyprenix Excel 160_Tab 160mg,Oxprenolol Hydrochloride,,160 mg,beta blockers,False,False
315,315.0,0204000N0BIAAAF,Trasicor Ret,Trasicor Ret_Tab 160mg,Oxprenolol Hydrochloride,,160 mg,beta blockers,False,False
316,316.0,0204000P0AAAAAA,Pindolol,Pindolol_Tab 5mg,Pindolol,,5 mg,beta blockers,False,False
317,317.0,0204000P0AAABAB,Pindolol,Pindolol_Tab 15mg,Pindolol,,15 mg,beta blockers,False,False
318,318.0,0204000P0BBAAAA,Visken,Visken_Tab 5mg,Pindolol,,5 mg,beta blockers,False,False
319,319.0,0204000P0BBABAB,Visken,Visken_Tab 15mg,Pindolol,,15 mg,beta blockers,False,False
320,320.0,0204000P0BCAAAB,Betadren,Betadren_Tab 15mg,Pindolol,,15 mg,beta blockers,False,False
321,321.0,0204000P0BCABAA,Betadren,Betadren_Tab 5mg,Pindolol,,5 mg,beta blockers,False,False
322,322.0,0204000Q0AAAAAA,Propranol HCl + Diuretic,Gppe Cap_Inderetic,Propranolol Hydrochloride With Diuretic,,,beta blockers,False,False
323,323.0,0204000Q0AAABAB,Propranol HCl + Diuretic,Gppe Cap_Inderex,Propranolol Hydrochloride With Diuretic,,,beta blockers,False,False
324,324.0,0204000Q0AAACAC,Propranol HCl + Diuretic,Propranolol HCl/Spironol_Tab 80mg/50mg,Propranolol Hydrochloride With Diuretic,,80 mg,beta blockers,False,True
325,325.0,0204000Q0BBAAAA,Inderetic,Inderetic_Cap,Propranolol Hydrochloride With Diuretic,,,beta blockers,False,False
326,326.0,0204000Q0BCAAAB,Inderex,Inderex_Cap,Propranolol Hydrochloride With Diuretic,,,beta blockers,False,False
327,327.0,0204000Q0BDAAAC,Spiroprop,Spiroprop_Tab,Propranolol Hydrochloride With Diuretic,,,beta blockers,False,False
328,328.0,0204000R0AAA1A1,Propranolol HCl,Propranolol HCl_Pdrs 7mg,Propranolol Hydrochloride,,7 mg,beta blockers,False,False
329,329.0,0204000R0AAA2A2,Propranolol HCl,Propranolol HCl_Liq 6mg/5ml,Propranolol Hydrochloride,,6 mg/5 ml,beta blockers,False,False
330,330.0,0204000R0AAA3A3,Propranolol HCl,Propranolol HCl_Susp 2.5mg/5ml,Propranolol Hydrochloride,,5 mg/5 ml,beta blockers,False,False
331,331.0,0204000R0AAA4A4,Propranolol HCl,Propranolol HCl_Susp 10mg/5ml,Propranolol Hydrochloride,,10 mg/5 ml,beta blockers,False,False
332,332.0,0204000R0AAA5A5,Propranolol HCl,Propranolol HCl_Susp 8mg/5ml,Propranolol Hydrochloride,,8 mg/5 ml,beta blockers,False,False
333,333.0,0204000R0AAA6A6,Propranolol HCl,Propranolol HCl_Syr 6mg/5ml,Propranolol Hydrochloride,,6 mg/5 ml,beta blockers,False,False
334,334.0,0204000R0AAA7A7,Propranolol HCl,Propranolol HCl_Susp 4mg/5ml,Propranolol Hydrochloride,,4 mg/5 ml,beta blockers,False,False
335,335.0,0204000R0AAA8A8,Propranolol HCl,Propranolol HCl_Pdrs 9mg,Propranolol Hydrochloride,,9 mg,beta blockers,False,False
336,336.0,0204000R0AAA9A9,Propranolol HCl,Propranolol HCl_Syr 20mg/5ml,Propranolol Hydrochloride,,20 mg/5 ml,beta blockers,False,False
337,337.0,0204000R0AAAAAA,Propranolol HCl,Propranolol HCl_Cap 80mg M/R,Propranolol Hydrochloride,,80 mg,beta blockers,False,False
338,338.0,0204000R0AAABAB,Propranolol HCl,Propranolol HCl_Cap 160mg M/R,Propranolol Hydrochloride,,160 mg,beta blockers,False,False
339,339.0,0204000R0AAACAC,Propranolol HCl,Propranolol HCl_Inj 1mg/ml 1ml Amp,Propranolol Hydrochloride,,1 mg/mL,beta blockers,False,False
340,340.0,0204000R0AAADAD,Propranolol HCl,Propranolol HCl_Liq 1mg/5ml,Propranolol Hydrochloride,,1 mg/5 ml,beta blockers,False,False
341,341.0,0204000R0AAAFAF,Propranolol HCl,Propranolol HCl_Oral Soln 5mg/5ml,Propranolol Hydrochloride,,5 mg/5 ml,beta blockers,False,False
342,342.0,0204000R0AAAGAG,Propranolol HCl,Propranolol HCl_Oral Soln 50mg/5ml,Propranolol Hydrochloride,,50 mg/5 ml,beta blockers,False,False
343,343.0,0204000R0AAAHAH,Propranolol HCl,Propranolol HCl_Tab 10mg,Propranolol Hydrochloride,,10 mg,beta blockers,False,False
344,344.0,0204000R0AAAIAI,Propranolol HCl,Propranolol HCl_Tab 20mg,Propranolol Hydrochloride,,20 mg,beta blockers,False,False
345,345.0,0204000R0AAAJAJ,Propranolol HCl,Propranolol HCl_Tab 40mg,Propranolol Hydrochloride,,40 mg,beta blockers,False,False
346,346.0,0204000R0AAAKAK,Propranolol HCl,Propranolol HCl_Tab 80mg,Propranolol Hydrochloride,,80 mg,beta blockers,False,False
347,347.0,0204000R0AAALAL,Propranolol HCl,Propranolol HCl_Tab 160mg,Propranolol Hydrochloride,,160 mg,beta blockers,False,False
348,348.0,0204000R0AAAMAM,Propranolol HCl,Propranolol HCl_Susp 18mg/5ml,Propranolol Hydrochloride,,18 mg/5 ml,beta blockers,False,False
349,349.0,0204000R0AAANAN,Propranolol HCl,Propranolol HCl_Susp 5mg/5ml,Propranolol Hydrochloride,,5 mg/5 ml,beta blockers,False,False
350,350.0,0204000R0AAAPAP,Propranolol HCl,Propranolol HCl_Pdrs 10mg,Propranolol Hydrochloride,,10 mg,beta blockers,False,False
351,351.0,0204000R0AAAQAQ,Propranolol HCl,Propranolol HCl_Mix 10mg/5ml,Propranolol Hydrochloride,,10 mg/5 ml,beta blockers,False,False
352,352.0,0204000R0AAARAR,Propranolol HCl,Propranolol HCl_Susp 12mg/5ml,Propranolol Hydrochloride,,12 mg/5 ml,beta blockers,False,False
353,353.0,0204000R0AAASAS,Propranolol HCl,Propranolol HCl_Syr 4mg/5ml,Propranolol Hydrochloride,,4 mg/5 ml,beta blockers,False,False
354,354.0,0204000R0AAATAT,Propranolol HCl,Propranolol HCl_Pdrs 6mg,Propranolol Hydrochloride,,6 mg,beta blockers,False,False
355,355.0,0204000R0AAAUAU,Propranolol HCl,Propranolol HCl_Oral Soln 80mg/5ml,Propranolol Hydrochloride,,80 mg/5 ml,beta blockers,False,False
356,356.0,0204000R0AAAVAV,Propranolol HCl,Propranolol HCl_Pdrs 12mg,Propranolol Hydrochloride,,12 mg,beta blockers,False,False
357,357.0,0204000R0AAAWAW,Propranolol HCl,Propranolol HCl_Pdrs 15mg,Propranolol Hydrochloride,,15 mg,beta blockers,False,False
358,358.0,0204000R0AAAXAX,Propranolol HCl,Propranolol HCl_Syr 3mg/5ml,Propranolol Hydrochloride,,3 mg/5 ml,beta blockers,False,False
359,359.0,0204000R0AAAYAY,Propranolol HCl,Propranolol HCl_Oral Soln 10mg/5ml,Propranolol Hydrochloride,,10 mg/5 ml,beta blockers,False,False
360,360.0,0204000R0AAAZAZ,Propranolol HCl,Propranolol HCl_Oral Soln 40mg/5ml,Propranolol Hydrochloride,,40 mg/5 ml,beta blockers,False,False
361,361.0,0204000R0AABABA,Propranolol HCl,Propranolol HCl_Susp 80mg/5ml,Propranolol Hydrochloride,,80 mg/5 ml,beta blockers,False,False
362,362.0,0204000R0AABBBB,Propranolol HCl,Propranolol HCl_Elix 3mg/5ml,Propranolol Hydrochloride,,3 mg/5 ml,beta blockers,False,False
363,363.0,0204000R0AABCBC,Propranolol HCl,Propranolol HCl_Cap 80mg C/R,Propranolol Hydrochloride,,80 mg,beta blockers,False,False
364,364.0,0204000R0AABDBD,Propranolol HCl,Propranolol HCl_Cap 80mg C/R         @gn,Propranolol Hydrochloride,,80 mg,beta blockers,False,False
365,365.0,0204000R0AABEBE,Propranolol HCl,Propranolol HCl_Susp 9mg/5ml,Propranolol Hydrochloride,,9 mg/5 ml,beta blockers,False,False
366,366.0,0204000R0AABFBF,Propranolol HCl,Propranolol HCl_Oral Liq @spec,Propranolol Hydrochloride,,,beta blockers,False,False
367,367.0,0204000R0AABGBG,Propranolol HCl,Propranolol HCl_Pdrs 8mg,Propranolol Hydrochloride,,8 mg,beta blockers,False,False
