,read_code,brand_name,term_description,term,quantity,dose,group,with_calcium_channel_blocker,with_diuretic
231,bdfL.,Congescor,CONGESCOR 1.25mg tablets,Bisoprolol Fumarate,,1.25 mg,beta blockers,False,False
232,bdfM.,Congescor,CONGESCOR 2.5mg tablets,Bisoprolol Fumarate,,2.5 mg,beta blockers,False,False
233,bdfw.,Bisoprolol Fumar,BISOPROLOL FUMARATE 1.25mg tablets,Bisoprolol Fumarate,,1.25 mg,beta blockers,False,False
234,bdfx.,Bisoprolol Fumar,BISOPROLOL FUMARATE 2.5mg tablets,Bisoprolol Fumarate,,2.5 mg,beta blockers,False,False
235,bdfy.,Bisoprolol Fumar,BISOPROLOL FUMARATE 3.75mg tablets,Bisoprolol Fumarate,,3.75 mg,beta blockers,False,False
236,bdfz.,Bisoprolol Fumar,BISOPROLOL FUMARATE 7.5mg tablets,Bisoprolol Fumarate,,7.5 mg,beta blockers,False,False
237,bdh..,Metoprolol Fumar,*METOPROLOL FUMARATE,Metoprolol Fumarate,,,beta blockers,False,False
238,bdh1.,Metoprolol Fumar,METOPROLOL FUMARATE 190mg tablets,Metoprolol Fumarate,,190 mg,beta blockers,False,False
239,bdh2.,Metoprolol Fumar,METOPROLOL FUMARATE 95mg tablets,Metoprolol Fumarate,,95 mg,beta blockers,False,False
240,bdh3.,Metoros,*METOROS 190mg tablets,Metoprolol Fumarate,,190 mg,beta blockers,False,False
241,bdh4.,Metoros,*METOROS 95mg tablets,Metoprolol Fumarate,,95 mg,beta blockers,False,False
242,bdi..,Carteolol Hydrochloride,*CARTEOLOL HYDROCHLORIDE,Carteolol Hydrochloride,,,beta blockers,False,False
243,bdi2.,Cartrol,*CARTROL 10mg tablets,Carteolol Hydrochloride,,10 mg,beta blockers,False,False
244,bdj..,Celiprolol Hydrochloride,CELIPROLOL HYDROCHLORIDE,Celiprolol Hydrochloride,,,beta blockers,False,False
245,bdj2.,Celectol,CELECTOL 200mg tablets 28-CP,Celiprolol Hydrochloride,,200 mg,beta blockers,False,False
246,bdj3.,Celectol,CELECTOL 200mg tablets,Celiprolol Hydrochloride,,200 mg,beta blockers,False,False
247,bdj5.,Celectol,CELECTOL 400mg tablets,Celiprolol Hydrochloride,,400 mg,beta blockers,False,False
248,bdk..,Esmolol Hydrochloride,ESMOLOL HYDROCHLORIDE,Esmolol Hydrochloride,,,beta blockers,False,False
249,bdk1.,Esmolol HCl,ESMOLOL HCL 2.5g/10mL injection,Esmolol Hydrochloride,,,beta blockers,False,False
250,bdk2.,Esmolol HCl,ESMOLOL HCL 100mg/10mL injection,Esmolol Hydrochloride,,100 mg/10 ml,beta blockers,False,False
251,bdk3.,Brevibloc,BREVIBLOC CONCENTRATE 2.5g/10mL injection,Esmolol Hydrochloride,,,beta blockers,False,False
252,bdk4.,Brevibloc,BREVIBLOC 100mg/10mL injection,Esmolol Hydrochloride,,100 mg/10 ml,beta blockers,False,False
253,bdk5.,Esmolol Hydrochloride,ESMOLOL HYDROCHLORIDE 10mg/mL infusion solution,Esmolol Hydrochloride,,10 mg/mL,beta blockers,False,False
254,bdk6.,Brevibloc,BREVIBLOC 10mg/mL infusion solution,Esmolol Hydrochloride,,10 mg/mL,beta blockers,False,False
255,bdk7.,Esmolol Hydrochloride,ESMOLOL HYDROCHLORIDE 2.5g powder for solution for injection,Esmolol Hydrochloride,,,beta blockers,False,False
256,bdl..,Carvedilol,CARVEDILOL,Carvedilol,,,beta blockers,False,False
257,bdl1.,Eucardic,*EUCARDIC 12.5 tablets,Carvedilol,5.0,,beta blockers,False,False
258,bdl2.,Eucardic,*EUCARDIC 25 tablets,Carvedilol,25.0,,beta blockers,False,False
259,bdl3.,Carvedilol,CARVEDILOL 12.5mg tablets,Carvedilol,,12.5 mg,beta blockers,False,False
260,bdl4.,Carvedilol,CARVEDILOL 25mg tablets,Carvedilol,,25 mg,beta blockers,False,False
261,bdl5.,Carvedilol,CARVEDILOL 3.125mg tablets,Carvedilol,,3.125 mg,beta blockers,False,False
262,bdl6.,Carvedilol,CARVEDILOL 6.25mg tablets,Carvedilol,,6.25 mg,beta blockers,False,False
263,bdl7.,Eucardic,*EUCARDIC 3.125 tablets,Carvedilol,125.0,,beta blockers,False,False
264,bdl8.,Eucardic,*EUCARDIC 6.25 tablets,Carvedilol,25.0,,beta blockers,False,False
265,bdm..,Nebivolol,NEBIVOLOL,Nebivolol,,,beta blockers,False,False
266,bdm1.,Nebilet,NEBILET 5mg tablets,Nebivolol,,5 mg,beta blockers,False,False
267,bdm2.,Hypoloc,HYPOLOC 5mg tablets,Nebivolol,,5 mg,beta blockers,False,False
268,bdmy.,Nebivolol,NEBIVOLOL 2.5mg tablets,Nebivolol,,2.5 mg,beta blockers,False,False
269,bdmz.,Nebivolol,NEBIVOLOL 5mg tablets,Nebivolol,,5 mg,beta blockers,False,False
270,bdn..,Propranolol Hydrochloride,PROPRANOLOL HYDROCHLORIDE [2],Propranolol Hydrochloride,,,beta blockers,False,False
271,bdn1.,Syprol,SYPROL 50mg/5mL oral solution,Propranolol Hydrochloride,,50 mg/5 ml,beta blockers,False,False
272,bdn2.,Bedranol,BEDRANOL SR 80mg m/r capsules,Propranolol Hydrochloride,,80 mg,beta blockers,False,False
273,bdn3.,Rapranol,*RAPRANOL SR 80mg m/r capsules,Propranolol Hydrochloride,,80 mg,beta blockers,False,False
274,bdn4.,Rapranol,RAPRANOL SR 160mg m/r capsules,Propranolol Hydrochloride,,160 mg,beta blockers,False,False
275,bdn5.,Syprol,SYPROL 40mg/5mL oral solution,Propranolol Hydrochloride,,40 mg/5 ml,beta blockers,False,False
276,bdn6.,Propranolol Hydrochloride,PROPRANOLOL HYDROCHLORIDE 40mg/5mL sugar free oral solution,Propranolol Hydrochloride,,40 mg/5 ml,beta blockers,False,False
277,d7d1.,Concor,*CONCORDIN 5mg tablets,Bisoprolol Fumarate,,5 mg,beta blockers,False,False
278,d7d2.,Concor,*CONCORDIN 10mg tablets,Bisoprolol Fumarate,,10 mg,beta blockers,False,False
279,k83..,Betaxolol Hydrochloride,BETAXOLOL HYDROCHLORIDE [EYE],Betaxolol Hydrochloride,,,beta blockers,False,False
280,k85..,Carteolol Hydrochloride,CARTEOLOL HYDROCHLORIDE,Carteolol Hydrochloride,,,beta blockers,False,False
281,k85y.,Carteolol Hydrochloride,CARTEOLOL HYDROCHLORIDE 1% eye drops,Carteolol Hydrochloride,,,beta blockers,False,False
282,k85z.,Carteolol Hydrochloride,CARTEOLOL HYDROCHLORIDE 2% eye drops,Carteolol Hydrochloride,,,beta blockers,False,False
283,k8f..,Timolol,TIMOLOL MALEATE [EYE],Timolol,,,beta blockers,False,False
284,k8f4.,Timolol,TIMOLOL 0.25% eye drops 0.25mL unit dose dispenser,Timolol,,,beta blockers,False,False
285,k8f6.,Timolol,TIMOLOL 0.5% eye drops 0.25mL unit dose dispenser,Timolol,,,beta blockers,False,False
286,k8f9.,Timolol,TIMOLOL 0.25% liquid eye gel,Timolol,,,beta blockers,False,False
287,k8fA.,Timolol,TIMOLOL 0.5% liquid eye gel,Timolol,,,beta blockers,False,False
288,k8fF.,Timolol,*TIMOLOL 0.1% liquid eye gel,Timolol,,,beta blockers,False,False
289,k8fI.,Timolol,TIMOLOL 1mg/g single-dose eye gel,Timolol,,1 mg,beta blockers,False,False
290,k8fy.,Timolol,TIMOLOL 0.25% eye drops,Timolol,,,beta blockers,False,False
291,k8fz.,Timolol,TIMOLOL 0.5% eye drops,Timolol,,,beta blockers,False,False
292,k8k..,Timolol,DORZOLAMIDE+TIMOLOL,Timolol,,,beta blockers,False,False
293,k8k1.,Timolol,DORZOLAMIDE+TIMOLOL 2%/0.5% eye drops,Timolol,,,beta blockers,False,False
294,k8k4.,Timolol,DORZOLAMIDE+TIMOLOL 2%/0.5% single-use eye drops,Timolol,,,beta blockers,False,False
295,k8m..,Timolol,LATANOPROST+TIMOLOL,Timolol,,,beta blockers,False,False
296,k8mz.,Timolol,LATANOPROST+TIMOLOL 0.005%/0.5% eye drops,Timolol,,,beta blockers,False,False
297,k8p..,Timolol,BRIMONIDINE+TIMOLOL,Timolol,,,beta blockers,False,False
298,k8p1.,Timolol,BRIMONIDINE TARTRATE 0.2% / TIMOLOL 0.5% eye drops,Timolol,,,beta blockers,False,False
299,k8q..,Timolol,TIMOLOL+TRAVOPROST,Timolol,,,beta blockers,False,False
300,k8q1.,Timolol,TRAVOPROST 0.004% / TIMOLOL 0.5% eye drops,Timolol,,,beta blockers,False,False
301,k8r..,Timolol,BIMATOPROST+TIMOLOL,Timolol,,,beta blockers,False,False
302,k8r1.,Timolol,BIMATOPROST 0.03% / TIMOLOL 0.5% eye drops,Timolol,,,beta blockers,False,False
303,k8r4.,Timolol,BIMATOPROST+TIMOLOL 0.03%/0.5% single-use eye drops,Timolol,,,beta blockers,False,False
304,k8s..,Timolol,BRINZOLAMIDE+TIMOLOL,Timolol,,,beta blockers,False,False
305,k8sz.,Timolol,BRINZOLAMIDE 1% / TIMOLOL 0.5% eye drops,Timolol,,,beta blockers,False,False
306,k8v..,Timolol,TAFLUPROST+TIMOLOL,Timolol,,,beta blockers,False,False
307,k8v2.,Timolol,TAFLUPROST+TIMOLOL 15micrograms/5mg/mL single-use eye drops,Timolol,,5 mg/mL,beta blockers,False,False
308,m81I.,Artex,WARTEX ointment 6g,Tertatolol,,,beta blockers,False,False
309,as12.,Keloc,KELOCYANOR 300mg/20mL injection,Felodipine,,300 mg/20 ml,calcium-channel blocker,True,False
310,bA1..,Felodipine,FELODIPINE+RAMIPRIL,Felodipine,,,calcium-channel blocker,True,False
311,bA1y.,Felodipine,FELODIPINE+RAMIPRIL 2.5mg/2.5mg tablets,Felodipine,,2.5 mg,calcium-channel blocker,True,False
312,bA1z.,Felodipine,FELODIPINE+RAMIPRIL 5mg/5mg tablets,Felodipine,,5 mg,calcium-channel blocker,True,False
313,bb3..,Verapamil Hydrochloride,VERAPAMIL HYDROCHLORIDE,Verapamil Hydrochloride,,,calcium-channel blocker,True,False
314,bb34.,Berkatens,*BERKATENS 40mg tablets,Verapamil Hydrochloride,,40 mg,calcium-channel blocker,True,False
315,bb35.,Berkatens,*BERKATENS 80mg tablets,Verapamil Hydrochloride,,80 mg,calcium-channel blocker,True,False
316,bb36.,Berkatens,*BERKATENS 120mg tablets,Verapamil Hydrochloride,,120 mg,calcium-channel blocker,True,False
317,bb37.,Berkatens,*BERKATENS 160mg tablets,Verapamil Hydrochloride,,160 mg,calcium-channel blocker,True,False
318,bb38.,Cordilox,*CORDILOX 40mg tablets,Verapamil Hydrochloride,,40 mg,calcium-channel blocker,True,False
319,bb39.,Cordilox,*CORDILOX 80mg tablets,Verapamil Hydrochloride,,80 mg,calcium-channel blocker,True,False
320,bb3a.,Cordilox,CORDILOX 120mg tablets,Verapamil Hydrochloride,,120 mg,calcium-channel blocker,True,False
321,bb3b.,Cordilox,*CORDILOX 160mg tablets,Verapamil Hydrochloride,,160 mg,calcium-channel blocker,True,False
322,bb3B.,Securon,HALF SECURON SR 120mg m/r tablets,Verapamil Hydrochloride,,120 mg,calcium-channel blocker,True,False
323,bb3c.,Cordilox,*CORDILOX 5mg/2mL injection,Verapamil Hydrochloride,,5 mg/2 ml,calcium-channel blocker,True,False
324,bb3d.,Securon,*SECURON 40mg tablets,Verapamil Hydrochloride,,40 mg,calcium-channel blocker,True,False
325,bb3e.,Securon,*SECURON 80mg tablets,Verapamil Hydrochloride,,80 mg,calcium-channel blocker,True,False
326,bb3E.,Verapamil HCl,VERAPAMIL HCL 5mg/2mL prefilled syringe,Verapamil Hydrochloride,,5 mg/2 ml,calcium-channel blocker,True,False
327,bb3f.,Securon,*SECURON 120mg tablets,Verapamil Hydrochloride,,120 mg,calcium-channel blocker,True,False
328,bb3F.,Securon,HALF-SECURON SR 120mg m/r tablets 28CP,Verapamil Hydrochloride,,120 mg,calcium-channel blocker,True,False
329,bb3g.,Securon,*SECURON 120mg tablets 56CP,Verapamil Hydrochloride,,120 mg,calcium-channel blocker,True,False
330,bb3h.,Securon,*SECURON 160mg tablets 56CP,Verapamil Hydrochloride,,160 mg,calcium-channel blocker,True,False
331,bb3i.,Securon,*SECURON 160mg tablets,Verapamil Hydrochloride,,160 mg,calcium-channel blocker,True,False
332,bb3j.,Securon,SECURON SR 240mg m/r tablets,Verapamil Hydrochloride,,240 mg,calcium-channel blocker,True,False
333,bb3k.,Securon,SECURON SR 240mg m/r tablets 28CP,Verapamil Hydrochloride,,240 mg,calcium-channel blocker,True,False
334,bb3K.,Verapress,*VERAPRESS MR 240 m/r tablets,Verapamil Hydrochloride,,,calcium-channel blocker,True,False
335,bb3l.,Univer,UNIVER 120mg m/r capsules x28,Verapamil Hydrochloride,,120 mg,calcium-channel blocker,True,False
336,bb3L.,Ethimil,*ETHIMIL MR 240 m/r tablets,Verapamil Hydrochloride,,,calcium-channel blocker,True,False
337,bb3m.,Univer,UNIVER 180mg m/r capsules x56,Verapamil Hydrochloride,,180 mg,calcium-channel blocker,True,False
338,bb3M.,Cordilox,CORDILOX MR 240 m/r tablets,Verapamil Hydrochloride,,,calcium-channel blocker,True,False
339,bb3n.,Univer,UNIVER 240mg m/r capsules x28,Verapamil Hydrochloride,,240 mg,calcium-channel blocker,True,False
340,bb3N.,Zolvera,ZOLVERA 40mg/5mL oral solution,Verapamil Hydrochloride,,40 mg/5 ml,calcium-channel blocker,True,False
341,bb3o.,Securon,SECURON IV 5mg/2mL injection,Verapamil Hydrochloride,,5 mg/2 ml,calcium-channel blocker,True,False
342,bb3O.,Ranvera,*RANVERA MR 240mg m/r tablets,Verapamil Hydrochloride,,240 mg,calcium-channel blocker,True,False
343,bb3p.,Geangin,*GEANGIN 40mg tablets,Verapamil Hydrochloride,,40 mg,calcium-channel blocker,True,False
344,bb3P.,Vera-Til,VERA-TIL SR 240mg m/r tablets,Verapamil Hydrochloride,,240 mg,calcium-channel blocker,True,False
345,bb3q.,Geangin,*GEANGIN 80mg tablets,Verapamil Hydrochloride,,80 mg,calcium-channel blocker,True,False
346,bb3Q.,Vera-Til,VERA-TIL SR 120mg m/r tablets,Verapamil Hydrochloride,,120 mg,calcium-channel blocker,True,False
347,bb3r.,Geangin,*GEANGIN 120mg tablets,Verapamil Hydrochloride,,120 mg,calcium-channel blocker,True,False
348,bb3s.,Vertab,VERTAB SR 240 m/r tablets,Verapamil Hydrochloride,,,calcium-channel blocker,True,False
349,bd38.,Adalat,*BETA-ADALAT 50/20mg capsules,Nifedipine,,20 mg,calcium-channel blocker,True,False
350,bdes.,Adalat,*BETA-ADALAT 50/20mg capsules,Nifedipine,,20 mg,calcium-channel blocker,True,False
351,bdez.,Nifedipine,ATENOLOL+NIFEDIPINE 50mg/20mg m/r capsules,Nifedipine,,50 mg,calcium-channel blocker,True,False
352,bk6..,Verapamil Hydrochloride,TRANDOLAPRIL+VERAPAMIL HYDROCHLORIDE,Verapamil Hydrochloride,,,calcium-channel blocker,True,False
353,bk61.,Verapamil Hydrochloride,TRANDOLAPRIL+VERAPAMIL HYDROCHLORIDE 2mg/180mg m/r capsules,Verapamil Hydrochloride,,2 mg,calcium-channel blocker,True,False
354,bkD..,Amlodipine,AMLODIPINE + VALSARTAN,Amlodipine,,,calcium-channel blocker,True,False
355,bkD1.,Amlodipine,AMLODIPINE+VALSARTAN 5mg/80mg tablets,Amlodipine,,5 mg,calcium-channel blocker,True,False
356,bkD2.,Amlodipine,AMLODIPINE+VALSARTAN 5mg/160mg tablets,Amlodipine,,5 mg,calcium-channel blocker,True,False
357,bkD3.,Amlodipine,AMLODIPINE+VALSARTAN 10mg/160mg tablets,Amlodipine,,10 mg,calcium-channel blocker,True,False
358,bkDx.,Exforge,EXFORGE 10mg/160mg tablets,Valsartan/Amlodipine,,10 mg,calcium-channel blocker,True,False
359,bkDy.,Exforge,EXFORGE 5mg/160mg tablets,Valsartan/Amlodipine,,5 mg,calcium-channel blocker,True,False
360,bkDz.,Exforge,EXFORGE 5mg/80mg tablets,Valsartan/Amlodipine,,5 mg,calcium-channel blocker,True,False
361,bkH..,Amlodipine,OLMESARTAN+AMLODIPINE,Amlodipine,,,calcium-channel blocker,True,False
362,bkHx.,Amlodipine,OLMESARTAN MEDOXOMIL+AMLODIPINE 40mg/10mg tablets,Amlodipine,,40 mg,calcium-channel blocker,True,False
363,bkHy.,Amlodipine,OLMESARTAN MEDOXOMIL+AMLODIPINE 40mg/5mg tablets,Amlodipine,,40 mg,calcium-channel blocker,True,False
364,bkHz.,Amlodipine,OLMESARTAN MEDOXOMIL+AMLODIPINE 20mg/5mg tablets,Amlodipine,,20 mg,calcium-channel blocker,True,False
365,bkI..,Amlodipine,OLMESARTAN+AMLODIPINE+HYDROCHLOROTHIAZIDE,Amlodipine,,,calcium-channel blocker,True,True
366,bl5..,Diltiazem Hydrochloride,DILTIAZEM HYDROCHLORIDE,Diltiazem Hydrochloride,,,calcium-channel blocker,True,False
367,bl51.,Tildiem,TILDIEM 60mg tablets,Diltiazem Hydrochloride,,60 mg,calcium-channel blocker,True,False
368,bl52.,Calcicard,*CALCICARD 60mg tablets,Diltiazem Hydrochloride,,60 mg,calcium-channel blocker,True,False
369,bl53.,Britiazim,*BRITIAZIM 60mg tablets,Diltiazem Hydrochloride,,60 mg,calcium-channel blocker,True,False
370,bl54.,Adizem,ADIZEM-SR 120mg m/r tablets,Diltiazem Hydrochloride,,120 mg,calcium-channel blocker,True,False
371,bl55.,Diltiazem Hydrochloride,DILTIAZEM HYDROCHLORIDE 120mg m/r tablets,Diltiazem Hydrochloride,,120 mg,calcium-channel blocker,True,False
372,bl56.,Angiozem,*ANGIOZEM 60mg tablets,Diltiazem Hydrochloride,,60 mg,calcium-channel blocker,True,False
373,bl57.,Adizem,*ADIZEM 60mg tablets,Diltiazem Hydrochloride,,60 mg,calcium-channel blocker,True,False
374,bl58.,Tildiem,TILDIEM RETARD 90mg m/r tablets,Diltiazem Hydrochloride,,90 mg,calcium-channel blocker,True,False
375,bl59.,Tildiem,TILDIEM RETARD 120mg m/r tablets,Diltiazem Hydrochloride,,120 mg,calcium-channel blocker,True,False
376,bl5a.,Diltiazem Hydrochloride,DILTIAZEM HYDROCHLORIDE 90mg m/r tablets,Diltiazem Hydrochloride,,90 mg,calcium-channel blocker,True,False
377,bl5A.,Tildiem,TILDIEM LA 300mg m/r capsules,Diltiazem Hydrochloride,,300 mg,calcium-channel blocker,True,False
378,bl5b.,Diltiazem Hydrochloride,DILTIAZEM HYDROCHLORIDE 300mg m/r capsules,Diltiazem Hydrochloride,,300 mg,calcium-channel blocker,True,False
379,bl5B.,Adizem,ADIZEM-SR 90mg m/r capsules,Diltiazem Hydrochloride,,90 mg,calcium-channel blocker,True,False
380,bl5c.,Diltiazem Hydrochloride,DILTIAZEM HYDROCHLORIDE 90mg m/r capsules,Diltiazem Hydrochloride,,90 mg,calcium-channel blocker,True,False
381,bl5C.,Adizem,ADIZEM-SR 120mg m/r capsules,Diltiazem Hydrochloride,,120 mg,calcium-channel blocker,True,False
382,bl5d.,Diltiazem Hydrochloride,DILTIAZEM HYDROCHLORIDE 120mg m/r capsules,Diltiazem Hydrochloride,,120 mg,calcium-channel blocker,True,False
383,bl5D.,Adizem,ADIZEM-SR 180mg m/r capsules,Diltiazem Hydrochloride,,180 mg,calcium-channel blocker,True,False
384,bl5e.,Diltiazem Hydrochloride,DILTIAZEM HYDROCHLORIDE 180mg m/r capsules,Diltiazem Hydrochloride,,180 mg,calcium-channel blocker,True,False
385,bl5E.,Adizem,ADIZEM-XL 300mg m/r capsules,Diltiazem Hydrochloride,,300 mg,calcium-channel blocker,True,False
386,bl5f.,Diltiazem Hydrochloride,DILTIAZEM HYDROCHLORIDE 60mg m/r capsules,Diltiazem Hydrochloride,,60 mg,calcium-channel blocker,True,False
387,bl5F.,Dilzem,DILZEM SR 60mg m/r capsules,Diltiazem Hydrochloride,,60 mg,calcium-channel blocker,True,False
388,bl5g.,Diltiazem Hydrochloride,DILTIAZEM HYDROCHLORIDE 240mg m/r capsules,Diltiazem Hydrochloride,,240 mg,calcium-channel blocker,True,False
389,bl5G.,Dilzem,DILZEM SR 90mg m/r capsules,Diltiazem Hydrochloride,,90 mg,calcium-channel blocker,True,False
390,bl5h.,Diltiazem Hydrochloride,DILTIAZEM HYDROCHLORIDE 200mg m/r capsules,Diltiazem Hydrochloride,,200 mg,calcium-channel blocker,True,False
391,bl5H.,Dilzem,DILZEM SR 120mg m/r capsules,Diltiazem Hydrochloride,,120 mg,calcium-channel blocker,True,False
392,bl5i.,Diltiazem Hydrochloride,DILTIAZEM HYDROCHLORIDE+HYDROCHLOROTHIAZIDE 150mg/12.5mg m/r capsules,Diltiazem Hydrochloride,,150 mg,calcium-channel blocker,True,True
393,bl5I.,Adizem,ADIZEM-XL 240mg m/r capsules,Diltiazem Hydrochloride,,240 mg,calcium-channel blocker,True,False
394,bl5j.,Adizem,*ADIZEM-XL PLUS m/r capsules,Diltiazem Hydrochloride,,,calcium-channel blocker,True,False
395,bl5J.,Adizem,ADIZEM-XL 180mg m/r capsules,Diltiazem Hydrochloride,,180 mg,calcium-channel blocker,True,False
396,bl5k.,Angiozem,*ANGIOZEM CR 90mg m/r tablets,Diltiazem Hydrochloride,,90 mg,calcium-channel blocker,True,False
397,bl5K.,Adizem,ADIZEM-XL 120mg m/r capsules,Diltiazem Hydrochloride,,120 mg,calcium-channel blocker,True,False
398,bl5l.,Dilcardia,DILCARDIA SR 60mg m/r capsules,Diltiazem Hydrochloride,,60 mg,calcium-channel blocker,True,False
399,bl5L.,Dilzem,DILZEM-XL 120mg m/r capsules,Diltiazem Hydrochloride,,120 mg,calcium-channel blocker,True,False
400,bl5m.,Angiozem,*ANGIOZEM CR 120mg m/r tablets,Diltiazem Hydrochloride,,120 mg,calcium-channel blocker,True,False
401,bl5M.,Dilzem,DILZEM-XL 180mg m/r capsules,Diltiazem Hydrochloride,,180 mg,calcium-channel blocker,True,False
402,bl5n.,Zemtard,ZEMTARD 300 XL m/r capsules,Diltiazem Hydrochloride,,,calcium-channel blocker,True,False
403,bl5N.,Dilzem,DILZEM-XL 240mg m/r capsules,Diltiazem Hydrochloride,,240 mg,calcium-channel blocker,True,False
404,bl5o.,Viazem,VIAZEM XL 120mg m/r capsules,Diltiazem Hydrochloride,,120 mg,calcium-channel blocker,True,False
405,bl5O.,Slozem,SLOZEM 120mg m/r capsules,Diltiazem Hydrochloride,,120 mg,calcium-channel blocker,True,False
406,bl5p.,Viazem,VIAZEM XL 180mg m/r capsules,Diltiazem Hydrochloride,,180 mg,calcium-channel blocker,True,False
407,bl5P.,Slozem,SLOZEM 180mg m/r capsules,Diltiazem Hydrochloride,,180 mg,calcium-channel blocker,True,False
408,bl5q.,Viazem,VIAZEM XL 240mg m/r capsules,Diltiazem Hydrochloride,,240 mg,calcium-channel blocker,True,False
409,bl5Q.,Slozem,SLOZEM 240mg m/r capsules,Diltiazem Hydrochloride,,240 mg,calcium-channel blocker,True,False
410,bl5r.,Viazem,VIAZEM XL 300mg m/r capsules,Diltiazem Hydrochloride,,300 mg,calcium-channel blocker,True,False
411,bl5R.,Angitil,ANGITIL SR 90 m/r capsules,Diltiazem Hydrochloride,,,calcium-channel blocker,True,False
412,bl5s.,Diltiazem Hydrochloride,DILTIAZEM HYDROCHLORIDE 360mg m/r capsules,Diltiazem Hydrochloride,,360 mg,calcium-channel blocker,True,False
413,bl5S.,Angitil,ANGITIL SR 120 m/r capsules,Diltiazem Hydrochloride,,,calcium-channel blocker,True,False
414,bl5t.,Viazem,VIAZEM XL 360mg m/r capsules,Diltiazem Hydrochloride,,360 mg,calcium-channel blocker,True,False
415,bl5u.,Calazem,*CALAZEM 60mg m/r tablets,Diltiazem Hydrochloride,,60 mg,calcium-channel blocker,True,False
416,bl5U.,Angitil,ANGITIL SR 180 m/r capsules,Diltiazem Hydrochloride,,,calcium-channel blocker,True,False
417,bl5v.,Dilcardia,DILCARDIA SR 90mg m/r capsules,Diltiazem Hydrochloride,,90 mg,calcium-channel blocker,True,False
418,bl5V.,Calcicard,*CALCICARD CR 90mg m/r tablets,Diltiazem Hydrochloride,,90 mg,calcium-channel blocker,True,False
419,bl5w.,Dilcardia,DILCARDIA SR 120mg m/r capsules,Diltiazem Hydrochloride,,120 mg,calcium-channel blocker,True,False
420,bl5W.,Calcicard,*CALCICARD CR 120mg m/r tabs,Diltiazem Hydrochloride,,120 mg,calcium-channel blocker,True,False
421,bl5x.,Angitil,ANGITIL XL 240 m/r capsules,Diltiazem Hydrochloride,,,calcium-channel blocker,True,False
422,bl5X.,Kentiazem,KENTIAZEM 60mg m/r capsules,Diltiazem Hydrochloride,,60 mg,calcium-channel blocker,True,False
423,bl5y.,Angitil,ANGITIL XL 300 m/r capsules,Diltiazem Hydrochloride,,,calcium-channel blocker,True,False
424,bl5Y.,Optil,*OPTIL 60mg m/r tablets,Diltiazem Hydrochloride,,60 mg,calcium-channel blocker,True,False
425,bl5z.,Diltiazem Hydrochloride,DILTIAZEM HYDROCHLORIDE 60mg m/r tablets,Diltiazem Hydrochloride,,60 mg,calcium-channel blocker,True,False
426,bl5Z.,Tildiem,TILDIEM LA 200mg m/r capsules,Diltiazem Hydrochloride,,200 mg,calcium-channel blocker,True,False
427,bl6..,Lidoflazine,*LIDOFLAZINE,Lidoflazine,,,calcium-channel blocker,True,False
428,bl61.,Clinium,*CLINIUM 120mg tablets,Lidoflazine,,120 mg,calcium-channel blocker,True,False
429,bl6z.,Lidoflazine,*LIDOFLAZINE 120mg tablets,Lidoflazine,,120 mg,calcium-channel blocker,True,False
